# T[k]  Density[cm^-3]  U(1)[] Be0/Be BeI/Be BeII/Be BeIII/Be BeIV/Be
 5.012e+02  1.259e-08  4.593e+02  0.00000e+00  3.57000e-10  1.52000e-04  4.38000e-02  9.56000e-01
 6.310e+02  1.259e-08  4.593e+02  0.00000e+00  2.34000e-10  1.15000e-04  3.83000e-02  9.62000e-01
 7.943e+02  1.259e-08  4.593e+02  0.00000e+00  1.52000e-10  8.76000e-05  3.35000e-02  9.66000e-01
 1.000e+03  1.259e-08  4.593e+02  0.00000e+00  9.86000e-11  6.63000e-05  2.92000e-02  9.71000e-01
 1.259e+03  1.259e-08  4.593e+02  0.00000e+00  6.37000e-11  5.01000e-05  2.55000e-02  9.74000e-01
 1.585e+03  1.259e-08  4.593e+02  0.00000e+00  4.10000e-11  3.78000e-05  2.22000e-02  9.78000e-01
 1.995e+03  1.259e-08  4.593e+02  0.00000e+00  2.63000e-11  2.84000e-05  1.93000e-02  9.81000e-01
 2.512e+03  1.259e-08  4.593e+02  0.00000e+00  1.68000e-11  2.14000e-05  1.68000e-02  9.83000e-01
 3.162e+03  1.259e-08  4.593e+02  0.00000e+00  1.07000e-11  1.60000e-05  1.46000e-02  9.85000e-01
 3.981e+03  1.259e-08  4.593e+02  0.00000e+00  6.75000e-12  1.20000e-05  1.27000e-02  9.87000e-01
 5.012e+03  1.259e-08  4.593e+02  0.00000e+00  4.26000e-12  8.94000e-06  1.10000e-02  9.89000e-01
 6.310e+03  1.259e-08  4.593e+02  0.00000e+00  2.68000e-12  6.66000e-06  9.49000e-03  9.91000e-01
 7.943e+03  1.259e-08  4.593e+02  0.00000e+00  1.68000e-12  4.95000e-06  8.21000e-03  9.92000e-01
 1.000e+04  1.259e-08  4.593e+02  0.00000e+00  1.05000e-12  3.67000e-06  7.09000e-03  9.93000e-01
 1.259e+04  1.259e-08  4.593e+02  0.00000e+00  6.50000e-13  2.72000e-06  6.11000e-03  9.94000e-01
 1.585e+04  1.259e-08  4.593e+02  0.00000e+00  4.02000e-13  2.01000e-06  5.27000e-03  9.95000e-01
 1.995e+04  1.259e-08  4.593e+02  0.00000e+00  2.48000e-13  1.48000e-06  4.53000e-03  9.95000e-01
 2.512e+04  1.259e-08  4.593e+02  0.00000e+00  1.52000e-13  1.09000e-06  3.90000e-03  9.96000e-01
 3.162e+04  1.259e-08  4.593e+02  0.00000e+00  9.31000e-14  7.95000e-07  3.34000e-03  9.97000e-01
 3.981e+04  1.259e-08  4.593e+02  0.00000e+00  5.67000e-14  5.81000e-07  2.87000e-03  9.97000e-01
 5.012e+04  1.259e-08  4.593e+02  0.00000e+00  3.44000e-14  4.23000e-07  2.45000e-03  9.98000e-01
 6.310e+04  1.259e-08  4.593e+02  0.00000e+00  2.07000e-14  3.08000e-07  2.10000e-03  9.98000e-01
 7.943e+04  1.259e-08  4.593e+02  0.00000e+00  1.25000e-14  2.23000e-07  1.79000e-03  9.98000e-01
 1.000e+05  1.259e-08  4.593e+02  0.00000e+00  7.46000e-15  1.61000e-07  1.53000e-03  9.98000e-01
 1.259e+05  1.259e-08  4.593e+02  0.00000e+00  4.45000e-15  1.16000e-07  1.30000e-03  9.99000e-01
 1.585e+05  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  8.32000e-08  1.10000e-03  9.99000e-01
 1.995e+05  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  6.05000e-08  9.33000e-04  9.99000e-01
 2.512e+05  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  4.69000e-08  7.88000e-04  9.99000e-01
 3.162e+05  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  4.22000e-08  6.64000e-04  9.99000e-01
 3.981e+05  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  4.48000e-08  5.59000e-04  9.99000e-01
 5.012e+05  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  5.08000e-08  4.68000e-04  1.00000e+00
 6.310e+05  1.259e-08  4.593e+02  0.00000e+00  4.53000e-15  5.52000e-08  3.90000e-04  1.00000e+00
 7.943e+05  1.259e-08  4.593e+02  0.00000e+00  4.78000e-15  5.47000e-08  3.23000e-04  1.00000e+00
 1.000e+06  1.259e-08  4.593e+02  0.00000e+00  4.22000e-15  4.89000e-08  2.65000e-04  1.00000e+00
 1.259e+06  1.259e-08  4.593e+02  0.00000e+00  0.00000e+00  3.98000e-08  2.15000e-04  1.00000e+00
