# T[k]  Density[cm^-3]  U(1)[] Na0/Na NaI/Na NaII/Na NaIII/Na NaIV/Na NaV/Na NaVI/Na NaVII/Na NaVIII/Na NaIX/Na NaX/Na NaXI/Na
 3.981e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  1.92000e-30  2.32000e-24  2.19000e-19  2.92000e-15  1.14000e-11  7.84000e-09  3.04000e-06  1.88000e-03  7.80000e-02  9.20000e-01
 5.012e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  7.80000e-31  8.97000e-25  8.74000e-20  1.39000e-15  5.97000e-12  4.60000e-09  1.95000e-06  1.41000e-03  6.81000e-02  9.30000e-01
 6.310e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  5.20000e-31  4.41000e-25  3.98000e-20  7.14000e-16  3.25000e-12  2.80000e-09  1.24000e-06  1.06000e-03  5.94000e-02  9.40000e-01
 7.943e+04  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  4.68000e-31  2.86000e-25  2.18000e-20  4.05000e-16  1.85000e-12  1.73000e-09  7.85000e-07  7.91000e-04  5.16000e-02  9.48000e-01
 1.000e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  5.20000e-31  2.22000e-25  1.39000e-20  2.49000e-16  1.07000e-12  1.05000e-09  4.95000e-07  5.89000e-04  4.48000e-02  9.55000e-01
 1.259e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  4.68000e-31  1.71000e-25  9.21000e-21  1.54000e-16  6.17000e-13  6.22000e-10  3.10000e-07  4.37000e-04  3.88000e-02  9.61000e-01
 1.585e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  4.16000e-31  1.14000e-25  5.60000e-21  8.90000e-17  3.38000e-13  3.53000e-10  1.93000e-07  3.23000e-04  3.36000e-02  9.66000e-01
 1.995e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.60000e-31  6.21000e-26  2.96000e-21  4.62000e-17  1.74000e-13  1.92000e-10  1.20000e-07  2.38000e-04  2.90000e-02  9.71000e-01
 2.512e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  1.04000e-31  2.77000e-26  1.35000e-21  2.14000e-17  8.29000e-14  1.01000e-10  7.41000e-08  1.75000e-04  2.49000e-02  9.75000e-01
 3.162e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  5.20000e-32  1.04000e-26  5.40000e-22  8.94000e-18  3.70000e-14  5.12000e-11  4.55000e-08  1.28000e-04  2.14000e-02  9.78000e-01
 3.981e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  3.44000e-27  1.96000e-22  3.46000e-18  1.57000e-14  2.55000e-11  2.77000e-08  9.33000e-05  1.84000e-02  9.82000e-01
 5.012e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.02000e-27  6.54000e-23  1.26000e-18  6.44000e-15  1.25000e-11  1.68000e-08  6.78000e-05  1.58000e-02  9.84000e-01
 6.310e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  2.73000e-28  2.04000e-23  4.42000e-19  2.57000e-15  6.11000e-12  1.01000e-08  4.90000e-05  1.35000e-02  9.86000e-01
 7.943e+05  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  6.65000e-29  5.91000e-24  1.48000e-19  1.00000e-15  2.96000e-12  6.08000e-09  3.54000e-05  1.15000e-02  9.88000e-01
 1.000e+06  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.47000e-29  1.59000e-24  4.73000e-20  3.81000e-16  1.42000e-12  3.62000e-09  2.54000e-05  9.79000e-03  9.90000e-01
 1.259e+06  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  2.96000e-30  3.99000e-25  1.45000e-20  1.42000e-16  6.78000e-13  2.16000e-09  1.82000e-05  8.31000e-03  9.92000e-01
 1.585e+06  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  5.72000e-31  9.59000e-26  4.35000e-21  5.34000e-17  3.29000e-13  1.32000e-09  1.30000e-05  7.05000e-03  9.93000e-01
 1.995e+06  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  0.00000e+00  1.04000e-31  2.35000e-26  1.36000e-21  2.12000e-17  1.71000e-13  8.69000e-10  9.50000e-06  5.96000e-03  9.94000e-01
