# T[k]  Density[cm^-3]  U(1)[] F0/F FI/F FII/F FIII/F FIV/F FV/F FVI/F FVII/F FVIII/F FIX/F
 1.585e+02  1.259e-08  1.582e+03  0.00000e+00  5.43000e-27  1.08000e-21  2.83000e-18  1.98000e-14  6.31000e-11  1.00000e-07  7.75000e-05  1.55000e-02  9.84000e-01
 1.995e+02  1.259e-08  1.582e+03  0.00000e+00  2.19000e-27  5.02000e-22  1.56000e-18  1.12000e-14  3.76000e-11  6.79000e-08  5.97000e-05  1.36000e-02  9.86000e-01
 2.512e+02  1.259e-08  1.582e+03  0.00000e+00  8.85000e-28  2.36000e-22  8.91000e-19  6.69000e-15  2.30000e-11  4.59000e-08  4.59000e-05  1.20000e-02  9.88000e-01
 3.162e+02  1.259e-08  1.582e+03  0.00000e+00  3.72000e-28  1.14000e-22  5.37000e-19  4.33000e-15  1.51000e-11  3.09000e-08  3.52000e-05  1.05000e-02  9.89000e-01
 3.981e+02  1.259e-08  1.582e+03  0.00000e+00  1.66000e-28  5.85000e-23  3.50000e-19  3.11000e-15  1.12000e-11  2.08000e-08  2.69000e-05  9.20000e-03  9.91000e-01
 5.012e+02  1.259e-08  1.582e+03  0.00000e+00  7.74000e-29  3.09000e-23  2.38000e-19  2.40000e-15  9.12000e-12  1.39000e-08  2.06000e-05  8.06000e-03  9.92000e-01
 6.310e+02  1.259e-08  1.582e+03  0.00000e+00  3.69000e-29  1.55000e-23  1.55000e-19  1.81000e-15  7.55000e-12  9.31000e-09  1.57000e-05  7.05000e-03  9.93000e-01
 7.943e+02  1.259e-08  1.582e+03  0.00000e+00  1.47000e-29  7.02000e-24  9.18000e-20  1.27000e-15  5.95000e-12  6.21000e-09  1.20000e-05  6.16000e-03  9.94000e-01
 1.000e+03  1.259e-08  1.582e+03  0.00000e+00  3.69000e-30  2.84000e-24  4.88000e-20  8.06000e-16  4.36000e-12  4.13000e-09  9.13000e-06  5.39000e-03  9.95000e-01
 1.259e+03  1.259e-08  1.582e+03  0.00000e+00  3.69000e-30  1.04000e-24  2.36000e-20  4.68000e-16  2.99000e-12  2.73000e-09  6.94000e-06  4.70000e-03  9.95000e-01
 1.585e+03  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  3.58000e-25  1.07000e-20  2.54000e-16  1.93000e-12  1.81000e-09  5.27000e-06  4.10000e-03  9.96000e-01
 1.995e+03  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  1.20000e-25  4.70000e-21  1.32000e-16  1.20000e-12  1.19000e-09  4.00000e-06  3.58000e-03  9.96000e-01
 2.512e+03  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  4.22000e-26  2.15000e-21  6.75000e-17  7.26000e-13  7.83000e-10  3.03000e-06  3.12000e-03  9.97000e-01
 3.162e+03  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  1.49000e-26  9.78000e-22  3.51000e-17  4.29000e-13  5.13000e-10  2.29000e-06  2.72000e-03  9.97000e-01
 3.981e+03  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  5.68000e-27  4.76000e-22  1.90000e-17  2.47000e-13  3.35000e-10  1.73000e-06  2.36000e-03  9.98000e-01
 5.012e+03  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  2.37000e-27  2.51000e-22  1.07000e-17  1.39000e-13  2.18000e-10  1.30000e-06  2.06000e-03  9.98000e-01
 6.310e+03  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  1.04000e-27  1.38000e-22  6.13000e-18  7.63000e-14  1.41000e-10  9.82000e-07  1.79000e-03  9.98000e-01
 7.943e+03  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  4.61000e-28  7.49000e-23  3.41000e-18  4.08000e-14  9.14000e-11  7.38000e-07  1.55000e-03  9.98000e-01
 1.000e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  1.95000e-28  3.85000e-23  1.82000e-18  2.13000e-14  5.89000e-11  5.54000e-07  1.35000e-03  9.99000e-01
 1.259e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  7.74000e-29  1.85000e-23  9.23000e-19  1.09000e-14  3.79000e-11  4.15000e-07  1.17000e-03  9.99000e-01
 1.585e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  2.95000e-29  8.38000e-24  4.51000e-19  5.46000e-15  2.42000e-11  3.11000e-07  1.01000e-03  9.99000e-01
 1.995e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  1.11000e-29  3.68000e-24  2.15000e-19  2.73000e-15  1.55000e-11  2.32000e-07  8.76000e-04  9.99000e-01
 2.512e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  3.69000e-30  1.64000e-24  1.04000e-19  1.41000e-15  9.82000e-12  1.73000e-07  7.58000e-04  9.99000e-01
 3.162e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  3.69000e-30  7.89000e-25  5.32000e-20  7.82000e-16  6.22000e-12  1.29000e-07  6.55000e-04  9.99000e-01
 3.981e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  4.45000e-25  3.03000e-20  4.80000e-16  3.92000e-12  9.56000e-08  5.65000e-04  9.99000e-01
 5.012e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  3.05000e-25  1.92000e-20  3.15000e-16  2.46000e-12  7.08000e-08  4.88000e-04  1.00000e+00
 6.310e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  2.45000e-25  1.31000e-20  2.08000e-16  1.54000e-12  5.24000e-08  4.20000e-04  1.00000e+00
 7.943e+04  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  2.05000e-25  9.01000e-21  1.32000e-16  9.61000e-13  3.86000e-08  3.62000e-04  1.00000e+00
 1.000e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.59000e-25  5.88000e-21  8.00000e-17  5.96000e-13  2.84000e-08  3.11000e-04  1.00000e+00
 1.259e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.17000e-25  3.87000e-21  4.58000e-17  3.68000e-13  2.09000e-08  2.67000e-04  1.00000e+00
 1.585e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  6.61000e-26  2.09000e-21  2.49000e-17  2.26000e-13  1.53000e-08  2.29000e-04  1.00000e+00
 1.995e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  3.21000e-26  1.02000e-21  1.30000e-17  1.39000e-13  1.11000e-08  1.97000e-04  1.00000e+00
 2.512e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.37000e-26  4.63000e-22  6.55000e-18  8.44000e-14  8.11000e-09  1.68000e-04  1.00000e+00
 3.162e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  5.27000e-27  1.97000e-22  3.23000e-18  5.11000e-14  5.88000e-09  1.44000e-04  1.00000e+00
 3.981e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.86000e-27  7.94000e-23  1.56000e-18  3.08000e-14  4.25000e-09  1.23000e-04  1.00000e+00
 5.012e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  6.08000e-28  3.07000e-23  7.44000e-19  1.84000e-14  3.06000e-09  1.04000e-04  1.00000e+00
 6.310e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.88000e-28  1.14000e-23  3.49000e-19  1.10000e-14  2.20000e-09  8.88000e-05  1.00000e+00
 7.943e+05  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  5.53000e-29  4.14000e-24  1.62000e-19  6.54000e-15  1.57000e-09  7.54000e-05  1.00000e+00
 1.000e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  1.47000e-29  1.50000e-24  7.66000e-20  4.00000e-15  1.13000e-09  6.38000e-05  1.00000e+00
 1.259e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  3.69000e-30  5.85000e-25  3.94000e-20  2.68000e-15  8.20000e-10  5.40000e-05  1.00000e+00
 1.585e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.68000e-25  2.41000e-20  2.13000e-15  6.26000e-10  4.55000e-05  1.00000e+00
 1.995e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.47000e-25  1.77000e-20  2.04000e-15  5.13000e-10  3.82000e-05  1.00000e+00
 2.512e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.96000e-26  1.46000e-20  2.14000e-15  4.48000e-10  3.21000e-05  1.00000e+00
 3.162e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.45000e-26  1.19000e-20  2.22000e-15  3.99000e-10  2.68000e-05  1.00000e+00
 3.981e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.07000e-26  9.08000e-21  2.11000e-15  3.48000e-10  2.23000e-05  1.00000e+00
 5.012e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.54000e-26  6.16000e-21  1.78000e-15  2.90000e-10  1.85000e-05  1.00000e+00
 6.310e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.84000e-27  3.70000e-21  1.34000e-15  2.29000e-10  1.53000e-05  1.00000e+00
 7.943e+06  1.259e-08  1.582e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.35000e-27  2.45000e-21  9.04000e-16  1.72000e-10  1.26000e-05  1.00000e+00
