# T[k]  Density[cm^-3]  U(1)[] Li0/Li LiI/Li LiII/Li LiIII/Li
 1.000e+02  1.585e-08  8.812e+00  2.03000e-10  2.71000e-03  2.26000e-01  7.71000e-01
 1.259e+02  1.585e-08  8.812e+00  1.37000e-10  2.12000e-03  2.03000e-01  7.94000e-01
 1.585e+02  1.585e-08  8.812e+00  9.17000e-11  1.66000e-03  1.82000e-01  8.16000e-01
 1.995e+02  1.585e-08  8.812e+00  6.10000e-11  1.29000e-03  1.63000e-01  8.36000e-01
 2.512e+02  1.585e-08  8.812e+00  4.03000e-11  9.94000e-04  1.45000e-01  8.54000e-01
 3.162e+02  1.585e-08  8.812e+00  2.65000e-11  7.66000e-04  1.29000e-01  8.71000e-01
 3.981e+02  1.585e-08  8.812e+00  1.73000e-11  5.88000e-04  1.14000e-01  8.86000e-01
 5.012e+02  1.585e-08  8.812e+00  1.13000e-11  4.50000e-04  1.01000e-01  8.99000e-01
 6.310e+02  1.585e-08  8.812e+00  7.30000e-12  3.44000e-04  8.86000e-02  9.11000e-01
 7.943e+02  1.585e-08  8.812e+00  4.70000e-12  2.61000e-04  7.78000e-02  9.22000e-01
 1.000e+03  1.585e-08  8.812e+00  3.01000e-12  1.98000e-04  6.83000e-02  9.32000e-01
 1.259e+03  1.585e-08  8.812e+00  1.92000e-12  1.50000e-04  5.98000e-02  9.40000e-01
 1.585e+03  1.585e-08  8.812e+00  1.22000e-12  1.13000e-04  5.22000e-02  9.48000e-01
 1.995e+03  1.585e-08  8.812e+00  7.70000e-13  8.51000e-05  4.55000e-02  9.54000e-01
 2.512e+03  1.585e-08  8.812e+00  4.84000e-13  6.39000e-05  3.96000e-02  9.60000e-01
 3.162e+03  1.585e-08  8.812e+00  3.03000e-13  4.78000e-05  3.45000e-02  9.65000e-01
 3.981e+03  1.585e-08  8.812e+00  1.89000e-13  3.57000e-05  2.99000e-02  9.70000e-01
 5.012e+03  1.585e-08  8.812e+00  1.18000e-13  2.66000e-05  2.59000e-02  9.74000e-01
 6.310e+03  1.585e-08  8.812e+00  7.28000e-14  1.97000e-05  2.24000e-02  9.78000e-01
 7.943e+03  1.585e-08  8.812e+00  4.49000e-14  1.46000e-05  1.94000e-02  9.81000e-01
 1.000e+04  1.585e-08  8.812e+00  2.75000e-14  1.08000e-05  1.67000e-02  9.83000e-01
