# T[k]  Density[cm^-3]  U(1)[] N0/N NI/N NII/N NIII/N NIV/N NV/N NVI/N
 1.585e+05  1.259e-08  1.295e+01  3.94000e-15  2.70000e-09  1.01000e-04  1.04000e-01  3.88000e-02  3.60000e-01  3.72000e-01  1.25000e-01
 1.995e+05  1.259e-08  1.295e+01  1.04000e-15  7.95000e-10  3.26000e-05  3.81000e-02  4.46000e-02  3.40000e-01  4.14000e-01  1.63000e-01
 2.512e+05  1.259e-08  1.295e+01  1.09000e-16  9.78000e-11  4.61000e-06  6.42000e-03  2.34000e-02  3.13000e-01  4.50000e-01  2.08000e-01
 3.162e+05  1.259e-08  1.295e+01  7.68000e-18  8.33000e-12  4.71000e-07  8.12000e-04  8.28000e-03  2.74000e-01  4.65000e-01  2.52000e-01
 3.981e+05  1.259e-08  1.295e+01  5.41000e-19  7.33000e-13  5.13000e-08  1.14000e-04  2.87000e-03  2.32000e-01  4.67000e-01  2.98000e-01
 5.012e+05  1.259e-08  1.295e+01  4.27000e-20  7.41000e-14  6.59000e-09  1.93000e-05  1.08000e-03  1.93000e-01  4.60000e-01  3.46000e-01
 6.310e+05  1.259e-08  1.295e+01  4.00000e-21  9.05000e-15  1.04000e-09  4.12000e-06  4.73000e-04  1.59000e-01  4.46000e-01  3.95000e-01
 7.943e+05  1.259e-08  1.295e+01  0.00000e+00  1.44000e-15  2.20000e-10  1.19000e-06  2.58000e-04  1.32000e-01  4.23000e-01  4.45000e-01
 1.000e+06  1.259e-08  1.295e+01  0.00000e+00  3.12000e-16  6.36000e-11  4.74000e-07  1.83000e-04  1.13000e-01  3.93000e-01  4.94000e-01
 1.259e+06  1.259e-08  1.295e+01  0.00000e+00  8.01000e-17  2.21000e-11  2.29000e-07  1.48000e-04  9.47000e-02  3.53000e-01  5.52000e-01
 1.585e+06  1.259e-08  1.295e+01  0.00000e+00  1.87000e-17  7.05000e-12  1.01000e-07  1.04000e-04  6.67000e-02  2.96000e-01  6.37000e-01
 1.995e+06  1.259e-08  1.295e+01  0.00000e+00  3.24000e-18  1.67000e-12  3.33000e-08  5.21000e-05  3.43000e-02  2.15000e-01  7.51000e-01
 2.512e+06  1.259e-08  1.295e+01  0.00000e+00  4.14000e-19  2.95000e-13  8.13000e-09  1.85000e-05  1.32000e-02  1.31000e-01  8.56000e-01
 3.162e+06  1.259e-08  1.295e+01  0.00000e+00  4.47000e-20  4.39000e-14  1.67000e-09  5.38000e-06  4.38000e-03  7.17000e-02  9.24000e-01
 3.981e+06  1.259e-08  1.295e+01  0.00000e+00  4.62000e-21  6.29000e-15  3.30000e-10  1.46000e-06  1.43000e-03  3.86000e-02  9.60000e-01
 5.012e+06  1.259e-08  1.295e+01  0.00000e+00  0.00000e+00  9.26000e-16  6.69000e-11  4.02000e-07  4.87000e-04  2.15000e-02  9.78000e-01
 6.310e+06  1.259e-08  1.295e+01  0.00000e+00  0.00000e+00  1.43000e-16  1.42000e-11  1.15000e-07  1.78000e-04  1.25000e-02  9.87000e-01
 7.943e+06  1.259e-08  1.295e+01  0.00000e+00  0.00000e+00  2.34000e-17  3.20000e-12  3.44000e-08  6.99000e-05  7.72000e-03  9.92000e-01
 1.000e+07  1.259e-08  1.295e+01  0.00000e+00  0.00000e+00  4.04000e-18  7.58000e-13  1.08000e-08  2.94000e-05  4.98000e-03  9.95000e-01
 1.259e+07  1.259e-08  1.295e+01  0.00000e+00  1.02000e-25  7.31000e-19  1.89000e-13  3.58000e-09  1.31000e-05  3.34000e-03  9.97000e-01
 1.585e+07  1.259e-08  1.295e+01  0.00000e+00  1.38000e-26  1.38000e-19  4.93000e-14  1.24000e-09  6.15000e-06  2.32000e-03  9.98000e-01
 1.995e+07  1.259e-08  1.295e+01  0.00000e+00  1.95000e-27  2.73000e-20  1.34000e-14  4.46000e-10  3.02000e-06  1.66000e-03  9.98000e-01
 2.512e+07  1.259e-08  1.295e+01  0.00000e+00  2.85000e-28  5.58000e-21  3.79000e-15  1.67000e-10  1.54000e-06  1.21000e-03  9.99000e-01
 3.162e+07  1.259e-08  1.295e+01  0.00000e+00  4.30000e-29  1.18000e-21  1.11000e-15  6.49000e-11  8.14000e-07  9.01000e-04  9.99000e-01
 3.981e+07  1.259e-08  1.295e+01  0.00000e+00  6.70000e-30  2.58000e-22  3.36000e-16  2.60000e-11  4.41000e-07  6.80000e-04  9.99000e-01
 5.012e+07  1.259e-08  1.295e+01  0.00000e+00  1.07000e-30  5.77000e-23  1.04000e-16  1.08000e-11  2.44000e-07  5.18000e-04  9.99000e-01
 6.310e+07  1.259e-08  1.295e+01  0.00000e+00  1.75000e-31  1.33000e-23  3.33000e-17  4.57000e-12  1.38000e-07  3.98000e-04  1.00000e+00
 7.943e+07  1.259e-08  1.295e+01  0.00000e+00  2.88000e-32  3.11000e-24  1.09000e-17  1.99000e-12  7.86000e-08  3.07000e-04  1.00000e+00
 1.000e+08  1.259e-08  1.295e+01  0.00000e+00  5.23000e-33  7.43000e-25  3.61000e-18  8.82000e-13  4.53000e-08  2.38000e-04  1.00000e+00
 1.000e+02  1.585e-08  1.029e+01  4.44000e-12  3.63000e-07  2.98000e-03  9.59000e-01  2.34000e-02  1.41000e-02  1.11000e-04  0.00000e+00
 1.259e+02  1.585e-08  1.029e+01  2.65000e-12  2.70000e-07  2.58000e-03  9.55000e-01  2.66000e-02  1.60000e-02  1.44000e-04  0.00000e+00
 1.585e+02  1.585e-08  1.029e+01  1.54000e-12  1.99000e-07  2.24000e-03  9.49000e-01  3.03000e-02  1.82000e-02  1.88000e-04  0.00000e+00
 1.995e+02  1.585e-08  1.029e+01  8.92000e-13  1.46000e-07  1.95000e-03  9.43000e-01  3.45000e-02  2.07000e-02  2.44000e-04  1.03000e-06
 2.512e+02  1.585e-08  1.029e+01  5.22000e-13  1.09000e-07  1.75000e-03  9.35000e-01  3.92000e-02  2.36000e-02  3.18000e-04  1.54000e-06
 3.162e+02  1.585e-08  1.029e+01  3.14000e-13  8.45000e-08  1.63000e-03  9.26000e-01  4.46000e-02  2.69000e-02  4.15000e-04  2.30000e-06
 3.981e+02  1.585e-08  1.029e+01  1.96000e-13  6.77000e-08  1.58000e-03  9.17000e-01  5.07000e-02  3.06000e-02  5.42000e-04  3.43000e-06
 5.012e+02  1.585e-08  1.029e+01  1.25000e-13  5.52000e-08  1.56000e-03  9.05000e-01  5.74000e-02  3.49000e-02  7.09000e-04  5.14000e-06
 6.310e+02  1.585e-08  1.029e+01  7.98000e-14  4.48000e-08  1.53000e-03  8.93000e-01  6.45000e-02  3.98000e-02  9.29000e-04  7.71000e-06
 7.943e+02  1.585e-08  1.029e+01  5.01000e-14  3.56000e-08  1.47000e-03  8.80000e-01  7.18000e-02  4.55000e-02  1.22000e-03  1.16000e-05
 1.000e+03  1.585e-08  1.029e+01  3.13000e-14  2.76000e-08  1.37000e-03  8.66000e-01  7.92000e-02  5.20000e-02  1.60000e-03  1.75000e-05
 1.259e+03  1.585e-08  1.029e+01  2.00000e-14  2.13000e-08  1.27000e-03  8.50000e-01  8.67000e-02  5.95000e-02  2.10000e-03  2.63000e-05
 1.585e+03  1.585e-08  1.029e+01  1.35000e-14  1.66000e-08  1.19000e-03  8.33000e-01  9.46000e-02  6.80000e-02  2.77000e-03  3.98000e-05
 1.995e+03  1.585e-08  1.029e+01  9.70000e-15  1.33000e-08  1.13000e-03  8.15000e-01  1.02000e-01  7.78000e-02  3.65000e-03  6.03000e-05
 2.512e+03  1.585e-08  1.029e+01  7.24000e-15  1.08000e-08  1.08000e-03  7.98000e-01  1.07000e-01  8.89000e-02  4.81000e-03  9.13000e-05
 3.162e+03  1.585e-08  1.029e+01  5.45000e-15  8.82000e-09  1.03000e-03  7.84000e-01  1.07000e-01  1.02000e-01  6.34000e-03  1.38000e-04
 3.981e+03  1.585e-08  1.029e+01  4.02000e-15  7.19000e-09  9.70000e-04  7.71000e-01  1.04000e-01  1.16000e-01  8.34000e-03  2.10000e-04
 5.012e+03  1.585e-08  1.029e+01  2.87000e-15  5.79000e-09  8.87000e-04  7.57000e-01  9.89000e-02  1.32000e-01  1.10000e-02  3.18000e-04
 6.310e+03  1.585e-08  1.029e+01  1.96000e-15  4.57000e-09  7.92000e-04  7.39000e-01  9.55000e-02  1.50000e-01  1.44000e-02  4.81000e-04
 7.943e+03  1.585e-08  1.029e+01  1.28000e-15  3.52000e-09  6.91000e-04  7.15000e-01  9.45000e-02  1.70000e-01  1.89000e-02  7.29000e-04
 1.000e+04  1.585e-08  1.029e+01  7.98000e-16  2.64000e-09  5.90000e-04  6.85000e-01  9.57000e-02  1.93000e-01  2.48000e-02  1.10000e-03
 1.259e+04  1.585e-08  1.029e+01  4.85000e-16  1.94000e-09  4.93000e-04  6.51000e-01  9.74000e-02  2.17000e-01  3.24000e-02  1.66000e-03
 1.585e+04  1.585e-08  1.029e+01  3.19000e-16  1.45000e-09  4.05000e-04  6.16000e-01  9.62000e-02  2.43000e-01  4.20000e-02  2.49000e-03
 1.995e+04  1.585e-08  1.029e+01  2.95000e-16  1.28000e-09  3.35000e-04  5.84000e-01  8.81000e-02  2.69000e-01  5.42000e-02  3.72000e-03
 2.512e+04  1.585e-08  1.029e+01  4.77000e-16  1.52000e-09  2.94000e-04  5.55000e-01  7.32000e-02  2.96000e-01  6.94000e-02  5.52000e-03
 3.162e+04  1.585e-08  1.029e+01  1.16000e-15  2.33000e-09  2.87000e-04  5.24000e-01  5.70000e-02  3.23000e-01  8.81000e-02  8.12000e-03
 3.981e+04  1.585e-08  1.029e+01  3.13000e-15  4.01000e-09  3.16000e-04  4.85000e-01  4.40000e-02  3.48000e-01  1.11000e-01  1.18000e-02
 5.012e+04  1.585e-08  1.029e+01  7.61000e-15  6.72000e-09  3.64000e-04  4.40000e-01  3.51000e-02  3.70000e-01  1.37000e-01  1.71000e-02
 6.310e+04  1.585e-08  1.029e+01  1.47000e-14  9.89000e-09  4.02000e-04  3.90000e-01  2.94000e-02  3.88000e-01  1.68000e-01  2.43000e-02
