# T[k]  Density[cm^-3]  U(1)[] Al0/Al AlI/Al AlII/Al AlIII/Al AlIV/Al AlV/Al AlVI/Al AlVII/Al AlVIII/Al AlIX/Al AlX/Al AlXI/Al AlXII/Al AlXIII/Al
 2.512e+02  1.259e-08  4.539e+02  0.00000e+00  5.89000e-30  1.49000e-24  9.94000e-20  1.12000e-15  4.79000e-12  1.87000e-09  4.80000e-07  6.02000e-05  3.20000e-03  6.55000e-02  4.88000e-01  3.58000e-01  8.52000e-02
 3.162e+02  1.259e-08  4.539e+02  0.00000e+00  2.15000e-30  6.35000e-25  4.92000e-20  6.34000e-16  3.11000e-12  1.23000e-09  2.87000e-07  3.81000e-05  2.32000e-03  5.42000e-02  4.57000e-01  3.83000e-01  1.04000e-01
 3.981e+02  1.259e-08  4.539e+02  0.00000e+00  7.55000e-31  2.53000e-25  2.28000e-20  3.39000e-16  1.89000e-12  8.00000e-10  1.72000e-07  2.38000e-05  1.67000e-03  4.43000e-02  4.24000e-01  4.05000e-01  1.25000e-01
 5.012e+02  1.259e-08  4.539e+02  0.00000e+00  2.26000e-31  9.15000e-26  9.56000e-21  1.65000e-16  1.04000e-12  4.92000e-10  1.02000e-07  1.47000e-05  1.18000e-03  3.58000e-02  3.89000e-01  4.25000e-01  1.49000e-01
 6.310e+02  1.259e-08  4.539e+02  0.00000e+00  7.55000e-32  2.97000e-26  3.62000e-21  7.19000e-17  5.10000e-13  2.80000e-10  5.92000e-08  8.98000e-06  8.30000e-04  2.86000e-02  3.53000e-01  4.41000e-01  1.77000e-01
 7.943e+02  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  8.91000e-27  1.27000e-21  2.90000e-17  2.29000e-13  1.51000e-10  3.38000e-08  5.55000e-06  5.91000e-04  2.26000e-02  3.17000e-01  4.53000e-01  2.07000e-01
 1.000e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.60000e-27  4.33000e-22  1.14000e-17  9.99000e-14  8.07000e-11  1.98000e-08  3.60000e-06  4.41000e-04  1.76000e-02  2.81000e-01  4.60000e-01  2.41000e-01
 1.259e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  7.79000e-28  1.52000e-22  4.67000e-18  4.47000e-14  4.50000e-11  1.23000e-08  2.52000e-06  3.56000e-04  1.35000e-02  2.47000e-01  4.62000e-01  2.77000e-01
 1.585e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.39000e-28  5.48000e-23  1.97000e-18  2.06000e-14  2.61000e-11  8.02000e-09  1.87000e-06  3.04000e-04  1.03000e-02  2.14000e-01  4.60000e-01  3.15000e-01
 1.995e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  7.14000e-29  1.93000e-23  8.16000e-19  9.41000e-15  1.50000e-11  5.21000e-09  1.39000e-06  2.61000e-04  7.68000e-03  1.84000e-01  4.53000e-01  3.55000e-01
 2.512e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  2.01000e-29  6.45000e-24  3.20000e-19  4.11000e-15  8.17000e-12  3.24000e-09  9.92000e-07  2.14000e-04  5.69000e-03  1.56000e-01  4.41000e-01  3.97000e-01
 3.162e+03  1.259e-08  4.539e+02  0.00000e+00  0.00000e+00  5.32000e-30  2.02000e-24  1.18000e-19  1.72000e-15  4.13000e-12  1.90000e-09  6.69000e-07  1.64000e-04  4.16000e-03  1.31000e-01  4.26000e-01  4.39000e-01
