# T[k]  Density[cm^-3]  U(1)[] Mg0/Mg MgI/Mg MgII/Mg MgIII/Mg MgIV/Mg MgV/Mg MgVI/Mg MgVII/Mg MgVIII/Mg MgIX/Mg MgX/Mg MgXI/Mg MgXII/Mg
 1.995e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.94000e-30  7.32000e-25  1.73000e-20  1.52000e-16  7.41000e-13  2.27000e-09  1.62000e-05  7.66000e-03  9.92000e-01
 2.512e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.80000e-30  1.89000e-25  5.64000e-21  6.25000e-17  3.94000e-13  1.51000e-09  1.18000e-05  6.47000e-03  9.94000e-01
 3.162e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.84000e-31  5.26000e-26  2.03000e-21  2.89000e-17  2.38000e-13  1.14000e-09  8.92000e-06  5.46000e-03  9.95000e-01
 3.981e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.88000e-32  1.60000e-26  8.08000e-22  1.51000e-17  1.63000e-13  9.65000e-10  7.06000e-06  4.58000e-03  9.95000e-01
 5.012e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.02000e-32  5.03000e-27  3.37000e-22  8.32000e-18  1.18000e-13  8.65000e-10  5.78000e-06  3.84000e-03  9.96000e-01
 6.310e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.04000e-33  1.52000e-27  1.37000e-22  4.53000e-18  8.51000e-14  7.60000e-10  4.75000e-06  3.20000e-03  9.97000e-01
 7.943e+06  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.21000e-28  5.12000e-23  2.29000e-18  5.70000e-14  6.21000e-10  3.82000e-06  2.66000e-03  9.97000e-01
 1.000e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.04000e-28  1.72000e-23  1.05000e-18  3.46000e-14  4.63000e-10  2.96000e-06  2.20000e-03  9.98000e-01
 1.259e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.26000e-29  5.14000e-24  4.29000e-19  1.89000e-14  3.14000e-10  2.20000e-06  1.81000e-03  9.98000e-01
 1.585e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.43000e-30  1.39000e-24  1.58000e-19  9.30000e-15  1.95000e-10  1.57000e-06  1.48000e-03  9.99000e-01
 1.995e+07  1.000e-08  5.714e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  7.75000e-31  3.36000e-25  5.27000e-20  4.18000e-15  1.12000e-10  1.08000e-06  1.21000e-03  9.99000e-01
