# T[k]  Density[cm^-3]  U(1)[] C0/C CI/C CII/C CIII/C CIV/C CV/C CVI/C
 2.512e+02  1.259e-08  2.638e+01  5.92000e-19  1.79000e-12  5.69000e-08  7.37000e-05  2.21000e-02  2.75000e-01  7.02000e-01
 3.162e+02  1.259e-08  2.638e+01  2.68000e-19  9.99000e-13  3.63000e-08  5.11000e-05  1.75000e-02  2.51000e-01  7.32000e-01
 3.981e+02  1.259e-08  2.638e+01  1.25000e-19  5.72000e-13  2.34000e-08  3.52000e-05  1.38000e-02  2.27000e-01  7.59000e-01
 5.012e+02  1.259e-08  2.638e+01  6.33000e-20  3.52000e-13  1.56000e-08  2.41000e-05  1.09000e-02  2.05000e-01  7.84000e-01
 6.310e+02  1.259e-08  2.638e+01  3.61000e-20  2.43000e-13  1.10000e-08  1.64000e-05  8.50000e-03  1.84000e-01  8.07000e-01
 7.943e+02  1.259e-08  2.638e+01  2.27000e-20  1.84000e-13  8.16000e-09  1.11000e-05  6.62000e-03  1.65000e-01  8.29000e-01
 1.000e+03  1.259e-08  2.638e+01  1.46000e-20  1.43000e-13  6.08000e-09  7.44000e-06  5.13000e-03  1.47000e-01  8.48000e-01
 1.259e+03  1.259e-08  2.638e+01  8.96000e-21  1.05000e-13  4.37000e-09  4.97000e-06  3.96000e-03  1.30000e-01  8.66000e-01
 1.585e+03  1.259e-08  2.638e+01  5.06000e-21  7.03000e-14  2.98000e-09  3.30000e-06  3.05000e-03  1.16000e-01  8.81000e-01
 1.995e+03  1.259e-08  2.638e+01  2.61000e-21  4.29000e-14  1.92000e-09  2.18000e-06  2.33000e-03  1.02000e-01  8.95000e-01
 2.512e+03  1.259e-08  2.638e+01  1.25000e-21  2.39000e-14  1.18000e-09  1.43000e-06  1.78000e-03  9.01000e-02  9.08000e-01
 3.162e+03  1.259e-08  2.638e+01  5.73000e-22  1.23000e-14  6.93000e-10  9.37000e-07  1.36000e-03  7.92000e-02  9.19000e-01
 3.981e+03  1.259e-08  2.638e+01  0.00000e+00  6.02000e-15  3.94000e-10  6.10000e-07  1.03000e-03  6.95000e-02  9.29000e-01
 5.012e+03  1.259e-08  2.638e+01  0.00000e+00  2.83000e-15  2.18000e-10  3.95000e-07  7.81000e-04  6.08000e-02  9.38000e-01
 6.310e+03  1.259e-08  2.638e+01  0.00000e+00  1.31000e-15  1.17000e-10  2.54000e-07  5.89000e-04  5.32000e-02  9.46000e-01
 7.943e+03  1.259e-08  2.638e+01  0.00000e+00  6.02000e-16  6.19000e-11  1.63000e-07  4.44000e-04  4.64000e-02  9.53000e-01
 1.000e+04  1.259e-08  2.638e+01  0.00000e+00  2.79000e-16  3.24000e-11  1.04000e-07  3.33000e-04  4.04000e-02  9.59000e-01
 1.259e+04  1.259e-08  2.638e+01  0.00000e+00  1.36000e-16  1.77000e-11  6.63000e-08  2.49000e-04  3.51000e-02  9.65000e-01
 1.585e+04  1.259e-08  2.638e+01  0.00000e+00  7.85000e-17  1.10000e-11  4.20000e-08  1.86000e-04  3.05000e-02  9.69000e-01
 1.995e+04  1.259e-08  2.638e+01  0.00000e+00  6.16000e-17  8.14000e-12  2.65000e-08  1.39000e-04  2.64000e-02  9.73000e-01
 2.512e+04  1.259e-08  2.638e+01  0.00000e+00  6.65000e-17  6.59000e-12  1.66000e-08  1.03000e-04  2.29000e-02  9.77000e-01
 3.162e+04  1.259e-08  2.638e+01  0.00000e+00  8.09000e-17  5.21000e-12  1.04000e-08  7.63000e-05  1.98000e-02  9.80000e-01
 3.981e+04  1.259e-08  2.638e+01  0.00000e+00  8.92000e-17  3.82000e-12  6.45000e-09  5.64000e-05  1.70000e-02  9.83000e-01
 5.012e+04  1.259e-08  2.638e+01  0.00000e+00  8.15000e-17  2.56000e-12  4.00000e-09  4.15000e-05  1.47000e-02  9.85000e-01
