# T[k]  Density[cm^-3]  U(1)[] B0/B BI/B BII/B BIII/B BIV/B BV/B
 2.512e+07  1.000e-08  9.276e+01  0.00000e+00  8.95000e-26  3.21000e-18  1.42000e-11  3.24000e-06  1.00000e+00
 3.162e+07  1.000e-08  9.276e+01  0.00000e+00  2.61000e-26  1.31000e-18  8.01000e-12  2.51000e-06  1.00000e+00
 3.981e+07  1.000e-08  9.276e+01  0.00000e+00  7.49000e-27  5.28000e-19  4.47000e-12  1.93000e-06  1.00000e+00
 5.012e+07  1.000e-08  9.276e+01  0.00000e+00  2.73000e-27  2.62000e-19  2.47000e-12  1.47000e-06  1.00000e+00
 6.310e+07  1.000e-08  9.276e+01  0.00000e+00  6.81000e-28  1.03000e-19  1.36000e-12  1.12000e-06  1.00000e+00
 7.943e+07  1.000e-08  9.276e+01  0.00000e+00  2.27000e-28  4.03000e-20  7.41000e-13  8.45000e-07  1.00000e+00
 1.000e+08  1.000e-08  9.276e+01  0.00000e+00  0.00000e+00  1.56000e-20  4.01000e-13  6.36000e-07  1.00000e+00
 1.000e+02  1.259e-08  7.368e+01  0.00000e+00  5.05000e-12  7.52000e-08  1.96000e-04  3.26000e-02  9.67000e-01
 1.259e+02  1.259e-08  7.368e+01  0.00000e+00  3.07000e-12  5.05000e-08  1.51000e-04  2.86000e-02  9.71000e-01
 1.585e+02  1.259e-08  7.368e+01  0.00000e+00  1.86000e-12  3.38000e-08  1.16000e-04  2.51000e-02  9.75000e-01
 1.995e+02  1.259e-08  7.368e+01  0.00000e+00  1.11000e-12  2.26000e-08  8.84000e-05  2.20000e-02  9.78000e-01
 2.512e+02  1.259e-08  7.368e+01  0.00000e+00  6.54000e-13  1.50000e-08  6.75000e-05  1.93000e-02  9.81000e-01
 3.162e+02  1.259e-08  7.368e+01  0.00000e+00  3.80000e-13  9.98000e-09  5.14000e-05  1.69000e-02  9.83000e-01
 3.981e+02  1.259e-08  7.368e+01  0.00000e+00  2.17000e-13  6.60000e-09  3.92000e-05  1.48000e-02  9.85000e-01
 5.012e+02  1.259e-08  7.368e+01  0.00000e+00  1.23000e-13  4.35000e-09  2.98000e-05  1.29000e-02  9.87000e-01
 6.310e+02  1.259e-08  7.368e+01  0.00000e+00  6.89000e-14  2.86000e-09  2.26000e-05  1.13000e-02  9.89000e-01
 7.943e+02  1.259e-08  7.368e+01  0.00000e+00  3.84000e-14  1.87000e-09  1.71000e-05  9.83000e-03  9.90000e-01
 1.000e+03  1.259e-08  7.368e+01  0.00000e+00  2.12000e-14  1.22000e-09  1.30000e-05  8.57000e-03  9.91000e-01
 1.259e+03  1.259e-08  7.368e+01  0.00000e+00  1.17000e-14  7.96000e-10  9.79000e-06  7.46000e-03  9.93000e-01
 1.585e+03  1.259e-08  7.368e+01  0.00000e+00  6.42000e-15  5.16000e-10  7.38000e-06  6.49000e-03  9.94000e-01
 1.995e+03  1.259e-08  7.368e+01  0.00000e+00  3.52000e-15  3.33000e-10  5.56000e-06  5.64000e-03  9.94000e-01
 2.512e+03  1.259e-08  7.368e+01  0.00000e+00  1.93000e-15  2.15000e-10  4.18000e-06  4.90000e-03  9.95000e-01
 3.162e+03  1.259e-08  7.368e+01  0.00000e+00  1.07000e-15  1.38000e-10  3.14000e-06  4.26000e-03  9.96000e-01
 3.981e+03  1.259e-08  7.368e+01  0.00000e+00  5.96000e-16  8.80000e-11  2.35000e-06  3.69000e-03  9.96000e-01
 5.012e+03  1.259e-08  7.368e+01  0.00000e+00  3.40000e-16  5.61000e-11  1.76000e-06  3.20000e-03  9.97000e-01
 6.310e+03  1.259e-08  7.368e+01  0.00000e+00  2.08000e-16  3.56000e-11  1.31000e-06  2.77000e-03  9.97000e-01
 7.943e+03  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  2.25000e-11  9.80000e-07  2.40000e-03  9.98000e-01
 1.000e+04  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  1.42000e-11  7.29000e-07  2.07000e-03  9.98000e-01
 1.259e+04  1.259e-08  7.368e+01  0.00000e+00  1.80000e-16  8.90000e-12  5.41000e-07  1.79000e-03  9.98000e-01
 1.585e+04  1.259e-08  7.368e+01  0.00000e+00  1.90000e-16  5.56000e-12  4.01000e-07  1.54000e-03  9.98000e-01
 1.995e+04  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  3.47000e-12  2.97000e-07  1.33000e-03  9.99000e-01
 2.512e+04  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  2.15000e-12  2.19000e-07  1.15000e-03  9.99000e-01
 3.162e+04  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  1.33000e-12  1.61000e-07  9.85000e-04  9.99000e-01
 3.981e+04  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  8.17000e-13  1.18000e-07  8.46000e-04  9.99000e-01
 5.012e+04  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  5.01000e-13  8.65000e-08  7.26000e-04  9.99000e-01
 6.310e+04  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  3.05000e-13  6.31000e-08  6.22000e-04  9.99000e-01
 7.943e+04  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  1.85000e-13  4.59000e-08  5.32000e-04  9.99000e-01
 1.000e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  1.12000e-13  3.33000e-08  4.55000e-04  1.00000e+00
 1.259e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  6.73000e-14  2.41000e-08  3.88000e-04  1.00000e+00
 1.585e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  4.02000e-14  1.74000e-08  3.30000e-04  1.00000e+00
 1.995e+05  1.259e-08  7.368e+01  0.00000e+00  0.00000e+00  2.40000e-14  1.25000e-08  2.81000e-04  1.00000e+00
